id_huesped_reserva,id_reserva,id_cliente,rol
4807,2701,575,titular
4808,2701,126,acompanante
4809,2702,759,titular
4810,2702,401,acompanante
4811,2703,55,titular
4812,2704,566,titular
4813,2705,546,titular
4814,2706,516,titular
4815,2706,167,acompanante
4816,2707,380,titular
4817,2707,17,acompanante
4818,2707,177,acompanante
4819,2708,124,titular
4820,2709,472,titular
4821,2710,65,titular
4822,2711,715,titular
4823,2712,545,titular
4824,2713,500,titular
4825,2713,206,acompanante
4826,2713,471,acompanante
4827,2713,98,acompanante
4828,2713,524,acompanante
4829,2714,30,titular
4830,2714,564,acompanante
4831,2715,323,titular
4832,2716,174,titular
4833,2716,612,acompanante
4834,2717,29,titular
4835,2717,156,acompanante
4836,2718,410,titular
4837,2719,198,titular
4838,2719,447,acompanante
4839,2719,660,acompanante
4840,2720,273,titular
4841,2720,168,acompanante
4842,2720,368,acompanante
4843,2721,352,titular
4844,2721,24,acompanante
4845,2721,492,acompanante
4846,2722,323,titular
4847,2722,433,acompanante
4848,2722,530,acompanante
4849,2722,799,acompanante
4850,2723,662,titular
4851,2723,530,acompanante
4852,2723,75,acompanante
4853,2723,132,acompanante
4854,2724,754,titular
4855,2724,761,acompanante
4856,2725,282,titular
4857,2725,32,acompanante
4858,2725,181,acompanante
4859,2726,681,titular
4860,2726,675,acompanante
4861,2727,127,titular
4862,2727,438,acompanante
4863,2727,430,acompanante
4864,2727,553,acompanante
4865,2727,243,acompanante
4866,2728,484,titular
4867,2728,455,acompanante
4868,2729,225,titular
4869,2729,584,acompanante
4870,2729,198,acompanante
4871,2729,553,acompanante
4872,2730,773,titular
4873,2730,17,acompanante
4874,2730,85,acompanante
4875,2730,191,acompanante
4876,2731,154,titular
4877,2731,429,acompanante
4878,2732,589,titular
4879,2733,200,titular
4880,2734,31,titular
4881,2735,231,titular
4882,2735,706,acompanante
4883,2736,162,titular
4884,2737,104,titular
4885,2738,625,titular
4886,2739,218,titular
4887,2739,209,acompanante
4888,2739,356,acompanante
4889,2739,433,acompanante
4890,2740,188,titular
4891,2740,565,acompanante
4892,2740,67,acompanante
4893,2741,526,titular
4894,2741,703,acompanante
4895,2742,331,titular
4896,2743,526,titular
4897,2744,699,titular
4898,2744,78,acompanante
4899,2745,85,titular
4900,2746,172,titular
4901,2746,613,acompanante
4902,2747,559,titular
4903,2748,636,titular
4904,2749,548,titular
4905,2750,515,titular
4906,2751,478,titular
4907,2752,340,titular
4908,2753,246,titular
4909,2754,243,titular
4910,2755,173,titular
4911,2756,217,titular
4912,2756,658,acompanante
4913,2756,234,acompanante
4914,2756,19,acompanante
4915,2756,203,acompanante
4916,2757,760,titular
4917,2757,250,acompanante
4918,2758,147,titular
4919,2758,710,acompanante
4920,2759,31,titular
4921,2760,345,titular
4922,2761,292,titular
4923,2761,454,acompanante
4924,2762,782,titular
4925,2762,767,acompanante
4926,2763,717,titular
4927,2764,649,titular
4928,2764,119,acompanante
4929,2764,382,acompanante
4930,2765,204,titular
4931,2765,559,acompanante
4932,2766,65,titular
4933,2766,418,acompanante
4934,2767,161,titular
4935,2767,28,acompanante
4936,2767,762,acompanante
4937,2768,209,titular
4938,2769,556,titular
4939,2770,3,titular
4940,2770,498,acompanante
4941,2770,37,acompanante
4942,2770,520,acompanante
4943,2770,332,acompanante
4944,2771,427,titular
4945,2771,577,acompanante
4946,2771,504,acompanante
4947,2772,377,titular
4948,2772,759,acompanante
4949,2772,764,acompanante
4950,2772,365,acompanante
4951,2772,480,acompanante
4952,2772,29,acompanante
4953,2773,419,titular
4954,2773,277,acompanante
4955,2774,573,titular
4956,2775,543,titular
4957,2776,356,titular
4958,2776,728,acompanante
4959,2776,630,acompanante
4960,2777,581,titular
4961,2777,307,acompanante
4962,2778,284,titular
4963,2778,452,acompanante
4964,2778,438,acompanante
4965,2779,567,titular
4966,2780,193,titular
4967,2780,374,acompanante
4968,2781,250,titular
4969,2781,325,acompanante
4970,2781,636,acompanante
4971,2781,716,acompanante
4972,2782,258,titular
4973,2782,238,acompanante
4974,2782,386,acompanante
4975,2783,612,titular
4976,2784,91,titular
4977,2784,576,acompanante
4978,2785,264,titular
4979,2785,630,acompanante
4980,2785,580,acompanante
4981,2785,52,acompanante
4982,2785,277,acompanante
4983,2786,345,titular
4984,2786,189,acompanante
4985,2787,67,titular
4986,2788,98,titular
4987,2788,155,acompanante
4988,2788,204,acompanante
4989,2789,795,titular
4990,2789,572,acompanante
4991,2789,62,acompanante
4992,2790,616,titular
4993,2791,735,titular
4994,2792,715,titular
4995,2792,412,acompanante
4996,2792,696,acompanante
4997,2792,93,acompanante
4998,2793,516,titular
4999,2793,529,acompanante
5000,2793,575,acompanante
5001,2794,525,titular
5002,2794,145,acompanante
5003,2795,142,titular
5004,2795,505,acompanante
5005,2795,551,acompanante
5006,2795,463,acompanante
5007,2796,516,titular
5008,2796,76,acompanante
5009,2797,207,titular
5010,2798,276,titular
5011,2799,566,titular
5012,2800,3,titular
5013,2801,69,titular
5014,2802,683,titular
5015,2802,58,acompanante
5016,2803,41,titular
5017,2803,177,acompanante
5018,2803,2,acompanante
5019,2803,205,acompanante
5020,2804,178,titular
5021,2805,33,titular
5022,2805,666,acompanante
5023,2805,779,acompanante
5024,2805,271,acompanante
5025,2805,47,acompanante
5026,2806,661,titular
5027,2807,81,titular
5028,2808,122,titular
5029,2808,739,acompanante
5030,2809,150,titular
5031,2809,557,acompanante
5032,2810,388,titular
5033,2811,317,titular
5034,2812,28,titular
5035,2813,140,titular
5036,2814,610,titular
5037,2815,474,titular
5038,2816,275,titular
5039,2817,15,titular
5040,2818,586,titular
5041,2818,697,acompanante
5042,2819,318,titular
5043,2820,121,titular
5044,2821,468,titular
5045,2822,182,titular
5046,2823,291,titular
5047,2824,390,titular
5048,2824,470,acompanante
5049,2824,468,acompanante
5050,2824,478,acompanante
5051,2824,156,acompanante
5052,2824,732,acompanante
5053,2825,716,titular
5054,2826,473,titular
5055,2827,458,titular
5056,2827,523,acompanante
5057,2828,47,titular
5058,2828,685,acompanante
5059,2829,659,titular
5060,2830,757,titular
5061,2831,253,titular
5062,2831,748,acompanante
5063,2832,447,titular
5064,2833,625,titular
5065,2834,318,titular
5066,2835,141,titular
5067,2835,385,acompanante
5068,2835,773,acompanante
5069,2835,387,acompanante
5070,2836,456,titular
5071,2836,747,acompanante
5072,2837,439,titular
5073,2837,362,acompanante
5074,2837,166,acompanante
5075,2838,545,titular
5076,2839,58,titular
5077,2840,231,titular
5078,2841,712,titular
5079,2841,325,acompanante
5080,2842,127,titular
5081,2842,758,acompanante
5082,2842,417,acompanante
5083,2843,140,titular
5084,2844,236,titular
5085,2844,772,acompanante
5086,2844,751,acompanante
5087,2844,406,acompanante
5088,2845,655,titular
5089,2845,24,acompanante
5090,2846,575,titular
5091,2847,747,titular
5092,2847,411,acompanante
5093,2847,553,acompanante
5094,2848,785,titular
5095,2849,350,titular
5096,2850,387,titular
5097,2850,204,acompanante
5098,2850,193,acompanante
5099,2850,222,acompanante
5100,2851,550,titular
5101,2852,658,titular
5102,2852,79,acompanante
5103,2853,500,titular
5104,2853,581,acompanante
5105,2853,309,acompanante
5106,2853,159,acompanante
5107,2854,141,titular
5108,2855,730,titular
5109,2856,581,titular
5110,2857,498,titular
5111,2857,365,acompanante
5112,2858,323,titular
5113,2858,142,acompanante
5114,2859,717,titular
5115,2860,696,titular
5116,2861,614,titular
5117,2861,170,acompanante
5118,2862,79,titular
5119,2862,396,acompanante
5120,2862,326,acompanante
5121,2862,563,acompanante
5122,2862,92,acompanante
5123,2862,305,acompanante
5124,2863,382,titular
5125,2864,779,titular
5126,2865,358,titular
5127,2866,464,titular
5128,2866,180,acompanante
5129,2867,158,titular
5130,2868,19,titular
5131,2869,780,titular
5132,2870,401,titular
5133,2871,792,titular
5134,2871,120,acompanante
5135,2871,761,acompanante
5136,2871,282,acompanante
5137,2872,514,titular
5138,2873,763,titular
5139,2873,23,acompanante
5140,2873,197,acompanante
5141,2873,20,acompanante
5142,2874,220,titular
5143,2875,590,titular
5144,2876,495,titular
5145,2876,131,acompanante
5146,2876,418,acompanante
5147,2876,754,acompanante
5148,2876,483,acompanante
5149,2877,272,titular
5150,2877,66,acompanante
5151,2878,205,titular
5152,2878,712,acompanante
5153,2879,76,titular
5154,2879,405,acompanante
5155,2880,269,titular
5156,2881,184,titular
5157,2881,258,acompanante
5158,2882,512,titular
5159,2882,368,acompanante
5160,2882,162,acompanante
5161,2883,104,titular
5162,2883,619,acompanante
5163,2883,213,acompanante
5164,2883,572,acompanante
5165,2884,319,titular
5166,2885,356,titular
5167,2885,363,acompanante
5168,2886,561,titular
5169,2886,229,acompanante
5170,2887,550,titular
5171,2888,550,titular
5172,2889,302,titular
5173,2890,95,titular
5174,2890,181,acompanante
5175,2890,467,acompanante
5176,2890,329,acompanante
5177,2890,488,acompanante
5178,2890,587,acompanante
5179,2891,609,titular
5180,2892,239,titular
5181,2893,649,titular
5182,2894,735,titular
5183,2895,565,titular
5184,2896,478,titular
5185,2896,352,acompanante
5186,2897,43,titular
5187,2898,501,titular
5188,2898,345,acompanante
5189,2899,365,titular
5190,2900,1,titular
5191,2900,222,acompanante
5192,2901,380,titular
5193,2902,58,titular
5194,2903,166,titular
5195,2903,366,acompanante
5196,2903,51,acompanante
5197,2904,627,titular
5198,2905,302,titular
5199,2905,280,acompanante
5200,2905,238,acompanante
5201,2906,533,titular
5202,2907,40,titular
5203,2907,771,acompanante
5204,2908,682,titular
5205,2909,744,titular
5206,2909,26,acompanante
5207,2910,458,titular
5208,2910,277,acompanante
5209,2910,1,acompanante
5210,2910,55,acompanante
5211,2911,799,titular
5212,2912,560,titular
5213,2913,651,titular
5214,2913,51,acompanante
5215,2913,456,acompanante
5216,2913,267,acompanante
5217,2913,360,acompanante
5218,2913,417,acompanante
5219,2914,523,titular
5220,2915,132,titular
5221,2915,380,acompanante
5222,2915,670,acompanante
5223,2915,602,acompanante
5224,2916,753,titular
5225,2917,560,titular
5226,2918,598,titular
5227,2919,325,titular
5228,2920,490,titular
5229,2920,240,acompanante
5230,2921,421,titular
5231,2921,340,acompanante
5232,2921,419,acompanante
5233,2922,626,titular
5234,2922,748,acompanante
5235,2923,227,titular
5236,2923,241,acompanante
5237,2924,458,titular
5238,2925,80,titular
5239,2925,3,acompanante
5240,2926,46,titular
5241,2926,385,acompanante
5242,2927,254,titular
5243,2928,166,titular
5244,2929,761,titular
5245,2929,676,acompanante
5246,2929,278,acompanante
5247,2929,707,acompanante
5248,2929,193,acompanante
5249,2930,638,titular
5250,2930,475,acompanante
5251,2931,19,titular
5252,2931,460,acompanante
5253,2932,570,titular
5254,2932,693,acompanante
5255,2933,729,titular
5256,2933,369,acompanante
5257,2934,326,titular
5258,2935,517,titular
5259,2936,423,titular
5260,2936,420,acompanante
5261,2936,289,acompanante
5262,2936,418,acompanante
5263,2937,659,titular
5264,2938,397,titular
5265,2939,75,titular
5266,2940,136,titular
5267,2941,747,titular
5268,2941,569,acompanante
5269,2942,170,titular
5270,2943,761,titular
5271,2943,499,acompanante
5272,2944,314,titular
5273,2944,185,acompanante
5274,2945,671,titular
5275,2945,112,acompanante
5276,2945,124,acompanante
5277,2945,578,acompanante
5278,2946,427,titular
5279,2947,11,titular
5280,2947,593,acompanante
5281,2947,81,acompanante
5282,2948,348,titular
5283,2949,711,titular
5284,2949,162,acompanante
5285,2950,113,titular
5286,2951,238,titular
5287,2951,432,acompanante
5288,2952,401,titular
5289,2953,572,titular
5290,2954,345,titular
5291,2955,192,titular
5292,2956,368,titular
5293,2957,429,titular
5294,2957,58,acompanante
5295,2957,162,acompanante
5296,2958,137,titular
5297,2958,379,acompanante
5298,2959,737,titular
5299,2959,43,acompanante
5300,2960,124,titular
5301,2961,562,titular
5302,2961,8,acompanante
5303,2961,676,acompanante
5304,2962,576,titular
5305,2962,88,acompanante
5306,2963,59,titular
5307,2964,510,titular
5308,2964,96,acompanante
5309,2965,180,titular
5310,2966,229,titular
5311,2966,265,acompanante
5312,2967,90,titular
5313,2968,712,titular
5314,2969,405,titular
5315,2969,130,acompanante
5316,2970,414,titular
5317,2971,569,titular
5318,2972,654,titular
5319,2973,438,titular
5320,2973,239,acompanante
5321,2973,387,acompanante
5322,2973,579,acompanante
5323,2973,420,acompanante
5324,2973,15,acompanante
5325,2974,83,titular
5326,2975,38,titular
5327,2976,790,titular
5328,2977,493,titular
5329,2978,610,titular
5330,2979,225,titular
5331,2980,411,titular
5332,2981,412,titular
5333,2982,443,titular
5334,2983,619,titular
5335,2984,131,titular
5336,2985,614,titular
5337,2986,456,titular
5338,2986,719,acompanante
5339,2987,519,titular
5340,2988,427,titular
5341,2989,394,titular
5342,2990,49,titular
5343,2991,338,titular
5344,2992,378,titular
5345,2993,88,titular
5346,2994,636,titular
5347,2995,101,titular
5348,2995,31,acompanante
5349,2995,779,acompanante
5350,2996,136,titular
5351,2996,343,acompanante
5352,2997,571,titular
5353,2998,450,titular
5354,2999,535,titular
5355,2999,42,acompanante
5356,2999,680,acompanante
5357,3000,744,titular
5358,3000,430,acompanante
5359,3001,408,titular
5360,3001,112,acompanante
5361,3002,721,titular
5362,3002,709,acompanante
5363,3003,352,titular
5364,3003,314,acompanante
5365,3003,278,acompanante
5366,3003,174,acompanante
5367,3004,364,titular
5368,3004,779,acompanante
5369,3005,607,titular
5370,3005,343,acompanante
5371,3006,734,titular
5372,3006,539,acompanante
5373,3007,644,titular
5374,3007,460,acompanante
5375,3008,205,titular
5376,3009,239,titular
5377,3010,490,titular
5378,3011,103,titular
5379,3011,704,acompanante
5380,3012,676,titular
5381,3013,506,titular
5382,3014,554,titular
5383,3015,392,titular
5384,3015,294,acompanante
5385,3016,57,titular
5386,3017,90,titular
5387,3017,169,acompanante
5388,3017,162,acompanante
5389,3018,185,titular
5390,3019,184,titular
5391,3019,642,acompanante
5392,3020,538,titular
5393,3020,258,acompanante
5394,3021,89,titular
5395,3021,172,acompanante
5396,3022,441,titular
5397,3023,181,titular
5398,3024,467,titular
5399,3024,683,acompanante
5400,3024,191,acompanante
5401,3024,529,acompanante
5402,3025,373,titular
5403,3026,475,titular
5404,3027,564,titular
5405,3028,170,titular
5406,3029,423,titular
5407,3030,531,titular
5408,3031,792,titular
5409,3031,49,acompanante
5410,3031,232,acompanante
5411,3031,677,acompanante
5412,3031,535,acompanante
5413,3032,150,titular
5414,3033,466,titular
5415,3034,790,titular
5416,3034,690,acompanante
5417,3035,169,titular
5418,3036,515,titular
5419,3036,9,acompanante
5420,3036,790,acompanante
5421,3036,390,acompanante
5422,3037,263,titular
5423,3038,654,titular
5424,3038,465,acompanante
5425,3039,338,titular
5426,3040,482,titular
5427,3041,567,titular
5428,3042,19,titular
5429,3042,285,acompanante
5430,3042,705,acompanante
5431,3043,332,titular
5432,3043,220,acompanante
5433,3043,538,acompanante
5434,3044,772,titular
5435,3045,104,titular
5436,3046,57,titular
5437,3046,96,acompanante
5438,3046,505,acompanante
5439,3046,80,acompanante
5440,3047,28,titular
5441,3047,734,acompanante
5442,3048,504,titular
5443,3048,564,acompanante
5444,3048,42,acompanante
5445,3049,741,titular
5446,3050,281,titular
5447,3050,309,acompanante
5448,3051,627,titular
5449,3052,159,titular
5450,3052,428,acompanante
5451,3052,250,acompanante
5452,3052,737,acompanante
5453,3053,233,titular
5454,3054,197,titular
5455,3054,126,acompanante
5456,3055,508,titular
5457,3055,377,acompanante
